,sentence_idx,word,tag
20101,3959,palla,B-ToThrow
20102,3959,contro,O
20103,3959,questo,O
20104,3959,pallone,B-ToHit
20105,3960,scaraventa,O
20106,3960,questa,O
20107,3960,palla,B-ToThrow
20108,3960,contro,O
20109,3960,questo,O
20110,3960,pallone,B-ToHit
20111,3961,puoi,O
20112,3961,colpire,O
20113,3961,questo,O
20114,3961,pallone,B-ToHit
20115,3962,puoi,O
20116,3962,colpire,O
20117,3962,questo,O
20118,3962,pallone,B-ToHit
20119,3962,con,O
20120,3962,questa,O
20121,3962,palla,B-ToThrow
20122,3963,puoi,O
20123,3963,colpire,O
20124,3963,questo,O
20125,3963,pallone,B-ToHit
20126,3963,usando,O
20127,3963,questa,O
20128,3963,palla,B-ToThrow
20129,3964,puoi,O
20130,3964,lanciare,O
20131,3964,questa,O
20132,3964,palla,B-ToThrow
20133,3964,contro,O
20134,3964,questo,O
20135,3964,pallone,B-ToHit
20136,3965,puoi,O
20137,3965,scagliare,O
20138,3965,questa,O
20139,3965,palla,B-ToThrow
20140,3965,contro,O
20141,3965,questo,O
20142,3965,pallone,B-ToHit
20143,3966,puoi,O
20144,3966,scaraventare,O
20145,3966,questa,O
20146,3966,palla,B-ToThrow
20147,3966,contro,O
20148,3966,questo,O
20149,3966,pallone,B-ToHit
20150,3967,potresti,O
20151,3967,colpire,O
20152,3967,questo,O
20153,3967,pallone,B-ToHit
20154,3968,potresti,O
20155,3968,colpire,O
20156,3968,questo,O
20157,3968,pallone,B-ToHit
20158,3968,con,O
20159,3968,questa,O
20160,3968,palla,B-ToThrow
20161,3969,potresti,O
20162,3969,colpire,O
20163,3969,questo,O
20164,3969,pallone,B-ToHit
20165,3969,usando,O
20166,3969,questa,O
20167,3969,palla,B-ToThrow
20168,3970,potresti,O
20169,3970,lanciare,O
20170,3970,questa,O
20171,3970,palla,B-ToThrow
20172,3970,contro,O
20173,3970,questo,O
20174,3970,pallone,B-ToHit
20175,3971,potresti,O
20176,3971,scagliare,O
20177,3971,questa,O
20178,3971,palla,B-ToThrow
20179,3971,contro,O
20180,3971,questo,O
20181,3971,pallone,B-ToHit
20182,3972,potresti,O
20183,3972,scaraventare,O
20184,3972,questa,O
20185,3972,palla,B-ToThrow
20186,3972,contro,O
20187,3972,questo,O
20188,3972,pallone,B-ToHit
20189,3973,colpiresti,O
20190,3973,questo,O
20191,3973,pallone,B-ToHit
20192,3974,lanceresti,O
20193,3974,questa,O
20194,3974,palla,B-ToThrow
20195,3974,contro,O
20196,3974,questo,O
20197,3974,pallone,B-ToHit
20198,3975,scaglieresti,O
20199,3975,questa,O
20200,3975,palla,B-ToThrow
20201,3975,contro,O
20202,3975,questo,O
20203,3975,pallone,B-ToHit
20204,3976,scaraventeresti,O
20205,3976,questa,O
20206,3976,palla,B-ToThrow
20207,3976,contro,O
20208,3976,questo,O
20209,3976,pallone,B-ToHit
20210,3977,colpisci,O
20211,3977,quel,O
20212,3977,pallone,B-ToHit
20213,3978,colpisci,O
20214,3978,quel,O
20215,3978,pallone,B-ToHit
20216,3978,con,O
20217,3978,questa,O
20218,3978,palla,B-ToThrow
20219,3979,colpisci,O
20220,3979,quel,O
20221,3979,pallone,B-ToHit
20222,3979,usando,O
20223,3979,questa,O
20224,3979,palla,B-ToThrow
20225,3980,lancia,O
20226,3980,questa,O
20227,3980,palla,B-ToThrow
20228,3980,contro,O
20229,3980,quel,O
20230,3980,pallone,B-ToHit
20231,3981,scaglia,O
20232,3981,questa,O
20233,3981,palla,B-ToThrow
20234,3981,contro,O
20235,3981,quel,O
20236,3981,pallone,B-ToHit
20237,3982,scaraventa,O
20238,3982,questa,O
20239,3982,palla,B-ToThrow
20240,3982,contro,O
20241,3982,quel,O
20242,3982,pallone,B-ToHit
20243,3983,puoi,O
20244,3983,colpire,O
20245,3983,quel,O
20246,3983,pallone,B-ToHit
20247,3984,puoi,O
20248,3984,colpire,O
20249,3984,quel,O
20250,3984,pallone,B-ToHit
20251,3984,con,O
20252,3984,questa,O
20253,3984,palla,B-ToThrow
20254,3985,puoi,O
20255,3985,colpire,O
20256,3985,quel,O
20257,3985,pallone,B-ToHit
20258,3985,usando,O
20259,3985,questa,O
20260,3985,palla,B-ToThrow
20261,3986,puoi,O
20262,3986,lanciare,O
20263,3986,questa,O
20264,3986,palla,B-ToThrow
20265,3986,contro,O
20266,3986,quel,O
20267,3986,pallone,B-ToHit
20268,3987,puoi,O
20269,3987,scagliare,O
20270,3987,questa,O
20271,3987,palla,B-ToThrow
20272,3987,contro,O
20273,3987,quel,O
20274,3987,pallone,B-ToHit
20275,3988,puoi,O
20276,3988,scaraventare,O
20277,3988,questa,O
20278,3988,palla,B-ToThrow
20279,3988,contro,O
20280,3988,quel,O
20281,3988,pallone,B-ToHit
20282,3989,potresti,O
20283,3989,colpire,O
20284,3989,quel,O
20285,3989,pallone,B-ToHit
20286,3990,potresti,O
20287,3990,colpire,O
20288,3990,quel,O
20289,3990,pallone,B-ToHit
20290,3990,con,O
20291,3990,questa,O
20292,3990,palla,B-ToThrow
20293,3991,potresti,O
20294,3991,colpire,O
20295,3991,quel,O
20296,3991,pallone,B-ToHit
20297,3991,usando,O
20298,3991,questa,O
20299,3991,palla,B-ToThrow
20300,3992,potresti,O
20301,3992,lanciare,O
20302,3992,questa,O
20303,3992,palla,B-ToThrow
20304,3992,contro,O
20305,3992,quel,O
20306,3992,pallone,B-ToHit
20307,3993,potresti,O
20308,3993,scagliare,O
20309,3993,questa,O
20310,3993,palla,B-ToThrow
20311,3993,contro,O
20312,3993,quel,O
20313,3993,pallone,B-ToHit
20314,3994,potresti,O
20315,3994,scaraventare,O
20316,3994,questa,O
20317,3994,palla,B-ToThrow
20318,3994,contro,O
20319,3994,quel,O
20320,3994,pallone,B-ToHit
20321,3995,colpiresti,O
20322,3995,quel,O
20323,3995,pallone,B-ToHit
20324,3996,lanceresti,O
20325,3996,questa,O
20326,3996,palla,B-ToThrow
20327,3996,contro,O
20328,3996,quel,O
20329,3996,pallone,B-ToHit
20330,3997,scaglieresti,O
20331,3997,questa,O
20332,3997,palla,B-ToThrow
20333,3997,contro,O
20334,3997,quel,O
20335,3997,pallone,B-ToHit
20336,3998,scaraventeresti,O
20337,3998,questa,O
20338,3998,palla,B-ToThrow
20339,3998,contro,O
20340,3998,quel,O
20341,3998,pallone,B-ToHit
20342,3999,colpisci,O
20343,3999,il,O
20344,3999,pallone,B-ToHit
20345,4000,colpisci,O
20346,4000,il,O
20347,4000,pallone,B-ToHit
20348,4000,con,O
20349,4000,questa,O
20350,4000,palla,B-ToThrow
20351,4001,colpisci,O
20352,4001,il,O
20353,4001,pallone,B-ToHit
20354,4001,usando,O
20355,4001,questa,O
20356,4001,palla,B-ToThrow
20357,4002,lancia,O
20358,4002,questa,O
20359,4002,palla,B-ToThrow
20360,4002,contro,O
20361,4002,il,O
20362,4002,pallone,B-ToHit
20363,4003,scaglia,O
20364,4003,questa,O
20365,4003,palla,B-ToThrow
20366,4003,contro,O
20367,4003,il,O
20368,4003,pallone,B-ToHit
20369,4004,scaraventa,O
20370,4004,questa,O
20371,4004,palla,B-ToThrow
20372,4004,contro,O
20373,4004,il,O
20374,4004,pallone,B-ToHit
20375,4005,puoi,O
20376,4005,colpire,O
20377,4005,il,O
20378,4005,pallone,B-ToHit
20379,4006,puoi,O
20380,4006,colpire,O
20381,4006,il,O
20382,4006,pallone,B-ToHit
20383,4006,con,O
20384,4006,questa,O
20385,4006,palla,B-ToThrow
20386,4007,puoi,O
20387,4007,colpire,O
20388,4007,il,O
20389,4007,pallone,B-ToHit
20390,4007,usando,O
20391,4007,questa,O
20392,4007,palla,B-ToThrow
20393,4008,puoi,O
20394,4008,lanciare,O
20395,4008,questa,O
20396,4008,palla,B-ToThrow
20397,4008,contro,O
20398,4008,il,O
20399,4008,pallone,B-ToHit
20400,4009,puoi,O
20401,4009,scagliare,O
20402,4009,questa,O
20403,4009,palla,B-ToThrow
20404,4009,contro,O
20405,4009,il,O
20406,4009,pallone,B-ToHit
20407,4010,puoi,O
20408,4010,scaraventare,O
20409,4010,questa,O
20410,4010,palla,B-ToThrow
20411,4010,contro,O
20412,4010,il,O
20413,4010,pallone,B-ToHit
20414,4011,potresti,O
20415,4011,colpire,O
20416,4011,il,O
20417,4011,pallone,B-ToHit
20418,4012,potresti,O
20419,4012,colpire,O
20420,4012,il,O
20421,4012,pallone,B-ToHit
20422,4012,con,O
20423,4012,questa,O
20424,4012,palla,B-ToThrow
20425,4013,potresti,O
20426,4013,colpire,O
20427,4013,il,O
20428,4013,pallone,B-ToHit
20429,4013,usando,O
20430,4013,questa,O
20431,4013,palla,B-ToThrow
20432,4014,potresti,O
20433,4014,lanciare,O
20434,4014,questa,O
20435,4014,palla,B-ToThrow
20436,4014,contro,O
20437,4014,il,O
20438,4014,pallone,B-ToHit
20439,4015,potresti,O
20440,4015,scagliare,O
20441,4015,questa,O
20442,4015,palla,B-ToThrow
20443,4015,contro,O
20444,4015,il,O
20445,4015,pallone,B-ToHit
20446,4016,potresti,O
20447,4016,scaraventare,O
20448,4016,questa,O
20449,4016,palla,B-ToThrow
20450,4016,contro,O
20451,4016,il,O
20452,4016,pallone,B-ToHit
20453,4017,colpiresti,O
20454,4017,il,O
20455,4017,pallone,B-ToHit
20456,4018,lanceresti,O
20457,4018,questa,O
20458,4018,palla,B-ToThrow
20459,4018,contro,O
20460,4018,il,O
20461,4018,pallone,B-ToHit
20462,4019,scaglieresti,O
20463,4019,questa,O
20464,4019,palla,B-ToThrow
20465,4019,contro,O
20466,4019,il,O
20467,4019,pallone,B-ToHit
20468,4020,scaraventeresti,O
20469,4020,questa,O
20470,4020,palla,B-ToThrow
20471,4020,contro,O
20472,4020,il,O
20473,4020,pallone,B-ToHit
20474,4021,colpisci,O
20475,4021,questa,O
20476,4021,chiave,B-ToHit
20477,4022,colpisci,O
20478,4022,questa,O
20479,4022,chiave,B-ToHit
20480,4022,con,O
20481,4022,questa,O
20482,4022,palla,B-ToThrow
20483,4023,colpisci,O
20484,4023,questa,O
20485,4023,chiave,B-ToHit
20486,4023,usando,O
20487,4023,questa,O
20488,4023,palla,B-ToThrow
20489,4024,lancia,O
20490,4024,questa,O
20491,4024,palla,B-ToThrow
20492,4024,contro,O
20493,4024,questa,O
20494,4024,chiave,B-ToHit
20495,4025,scaglia,O
20496,4025,questa,O
20497,4025,palla,B-ToThrow
20498,4025,contro,O
20499,4025,questa,O
20500,4025,chiave,B-ToHit
20501,4026,scaraventa,O
20502,4026,questa,O
20503,4026,palla,B-ToThrow
20504,4026,contro,O
20505,4026,questa,O
20506,4026,chiave,B-ToHit
20507,4027,puoi,O
20508,4027,colpire,O
20509,4027,questa,O
20510,4027,chiave,B-ToHit
20511,4028,puoi,O
20512,4028,colpire,O
20513,4028,questa,O
20514,4028,chiave,B-ToHit
20515,4028,con,O
20516,4028,questa,O
20517,4028,palla,B-ToThrow
20518,4029,puoi,O
20519,4029,colpire,O
20520,4029,questa,O
20521,4029,chiave,B-ToHit
20522,4029,usando,O
20523,4029,questa,O
20524,4029,palla,B-ToThrow
20525,4030,puoi,O
20526,4030,lanciare,O
20527,4030,questa,O
20528,4030,palla,B-ToThrow
20529,4030,contro,O
20530,4030,questa,O
20531,4030,chiave,B-ToHit
20532,4031,puoi,O
20533,4031,scagliare,O
20534,4031,questa,O
20535,4031,palla,B-ToThrow
20536,4031,contro,O
20537,4031,questa,O
20538,4031,chiave,B-ToHit
20539,4032,puoi,O
20540,4032,scaraventare,O
20541,4032,questa,O
20542,4032,palla,B-ToThrow
20543,4032,contro,O
20544,4032,questa,O
20545,4032,chiave,B-ToHit
20546,4033,potresti,O
20547,4033,colpire,O
20548,4033,questa,O
20549,4033,chiave,B-ToHit
20550,4034,potresti,O
20551,4034,colpire,O
20552,4034,questa,O
20553,4034,chiave,B-ToHit
20554,4034,con,O
20555,4034,questa,O
20556,4034,palla,B-ToThrow
20557,4035,potresti,O
20558,4035,colpire,O
20559,4035,questa,O
20560,4035,chiave,B-ToHit
20561,4035,usando,O
20562,4035,questa,O
20563,4035,palla,B-ToThrow
20564,4036,potresti,O
20565,4036,lanciare,O
20566,4036,questa,O
20567,4036,palla,B-ToThrow
20568,4036,contro,O
20569,4036,questa,O
20570,4036,chiave,B-ToHit
20571,4037,potresti,O
20572,4037,scagliare,O
20573,4037,questa,O
20574,4037,palla,B-ToThrow
20575,4037,contro,O
20576,4037,questa,O
20577,4037,chiave,B-ToHit
20578,4038,potresti,O
20579,4038,scaraventare,O
20580,4038,questa,O
20581,4038,palla,B-ToThrow
20582,4038,contro,O
20583,4038,questa,O
20584,4038,chiave,B-ToHit
20585,4039,colpiresti,O
20586,4039,questa,O
20587,4039,chiave,B-ToHit
20588,4040,lanceresti,O
20589,4040,questa,O
20590,4040,palla,B-ToThrow
20591,4040,contro,O
20592,4040,questa,O
20593,4040,chiave,B-ToHit
20594,4041,scaglieresti,O
20595,4041,questa,O
20596,4041,palla,B-ToThrow
20597,4041,contro,O
20598,4041,questa,O
20599,4041,chiave,B-ToHit
20600,4042,scaraventeresti,O
20601,4042,questa,O
20602,4042,palla,B-ToThrow
20603,4042,contro,O
20604,4042,questa,O
20605,4042,chiave,B-ToHit
20606,4043,colpisci,O
20607,4043,quella,O
20608,4043,chiave,B-ToHit
20609,4044,colpisci,O
20610,4044,quella,O
20611,4044,chiave,B-ToHit
20612,4044,con,O
20613,4044,questa,O
20614,4044,palla,B-ToThrow
20615,4045,colpisci,O
20616,4045,quella,O
20617,4045,chiave,B-ToHit
20618,4045,usando,O
20619,4045,questa,O
20620,4045,palla,B-ToThrow
20621,4046,lancia,O
20622,4046,questa,O
20623,4046,palla,B-ToThrow
20624,4046,contro,O
20625,4046,quella,O
20626,4046,chiave,B-ToHit
20627,4047,scaglia,O
20628,4047,questa,O
20629,4047,palla,B-ToThrow
20630,4047,contro,O
20631,4047,quella,O
20632,4047,chiave,B-ToHit
20633,4048,scaraventa,O
20634,4048,questa,O
20635,4048,palla,B-ToThrow
20636,4048,contro,O
20637,4048,quella,O
20638,4048,chiave,B-ToHit
20639,4049,puoi,O
20640,4049,colpire,O
20641,4049,quella,O
20642,4049,chiave,B-ToHit
20643,4050,puoi,O
20644,4050,colpire,O
20645,4050,quella,O
20646,4050,chiave,B-ToHit
20647,4050,con,O
20648,4050,questa,O
20649,4050,palla,B-ToThrow
20650,4051,puoi,O
20651,4051,colpire,O
20652,4051,quella,O
20653,4051,chiave,B-ToHit
20654,4051,usando,O
20655,4051,questa,O
20656,4051,palla,B-ToThrow
20657,4052,puoi,O
20658,4052,lanciare,O
20659,4052,questa,O
20660,4052,palla,B-ToThrow
20661,4052,contro,O
20662,4052,quella,O
20663,4052,chiave,B-ToHit
20664,4053,puoi,O
20665,4053,scagliare,O
20666,4053,questa,O
20667,4053,palla,B-ToThrow
20668,4053,contro,O
20669,4053,quella,O
20670,4053,chiave,B-ToHit
20671,4054,puoi,O
20672,4054,scaraventare,O
20673,4054,questa,O
20674,4054,palla,B-ToThrow
20675,4054,contro,O
20676,4054,quella,O
20677,4054,chiave,B-ToHit
20678,4055,potresti,O
20679,4055,colpire,O
20680,4055,quella,O
20681,4055,chiave,B-ToHit
20682,4056,potresti,O
20683,4056,colpire,O
20684,4056,quella,O
20685,4056,chiave,B-ToHit
20686,4056,con,O
20687,4056,questa,O
20688,4056,palla,B-ToThrow
20689,4057,potresti,O
20690,4057,colpire,O
20691,4057,quella,O
20692,4057,chiave,B-ToHit
20693,4057,usando,O
20694,4057,questa,O
20695,4057,palla,B-ToThrow
20696,4058,potresti,O
20697,4058,lanciare,O
20698,4058,questa,O
20699,4058,palla,B-ToThrow
20700,4058,contro,O
20701,4058,quella,O
20702,4058,chiave,B-ToHit
20703,4059,potresti,O
20704,4059,scagliare,O
20705,4059,questa,O
20706,4059,palla,B-ToThrow
20707,4059,contro,O
20708,4059,quella,O
20709,4059,chiave,B-ToHit
20710,4060,potresti,O
20711,4060,scaraventare,O
20712,4060,questa,O
20713,4060,palla,B-ToThrow
20714,4060,contro,O
20715,4060,quella,O
20716,4060,chiave,B-ToHit
20717,4061,colpiresti,O
20718,4061,quella,O
20719,4061,chiave,B-ToHit
20720,4062,lanceresti,O
20721,4062,questa,O
20722,4062,palla,B-ToThrow
20723,4062,contro,O
20724,4062,quella,O
20725,4062,chiave,B-ToHit
20726,4063,scaglieresti,O
20727,4063,questa,O
20728,4063,palla,B-ToThrow
20729,4063,contro,O
20730,4063,quella,O
20731,4063,chiave,B-ToHit
20732,4064,scaraventeresti,O
20733,4064,questa,O
20734,4064,palla,B-ToThrow
20735,4064,contro,O
20736,4064,quella,O
20737,4064,chiave,B-ToHit
20738,4065,colpisci,O
20739,4065,la,O
20740,4065,chiave,B-ToHit
20741,4066,colpisci,O
20742,4066,la,O
20743,4066,chiave,B-ToHit
20744,4066,con,O
20745,4066,questa,O
20746,4066,palla,B-ToThrow
20747,4067,colpisci,O
20748,4067,la,O
20749,4067,chiave,B-ToHit
20750,4067,usando,O
20751,4067,questa,O
20752,4067,palla,B-ToThrow
20753,4068,lancia,O
20754,4068,questa,O
20755,4068,palla,B-ToThrow
20756,4068,contro,O
20757,4068,la,O
20758,4068,chiave,B-ToHit
20759,4069,scaglia,O
20760,4069,questa,O
20761,4069,palla,B-ToThrow
20762,4069,contro,O
20763,4069,la,O
20764,4069,chiave,B-ToHit
20765,4070,scaraventa,O
20766,4070,questa,O
20767,4070,palla,B-ToThrow
20768,4070,contro,O
20769,4070,la,O
20770,4070,chiave,B-ToHit
20771,4071,puoi,O
20772,4071,colpire,O
20773,4071,la,O
20774,4071,chiave,B-ToHit
20775,4072,puoi,O
20776,4072,colpire,O
20777,4072,la,O
20778,4072,chiave,B-ToHit
20779,4072,con,O
20780,4072,questa,O
20781,4072,palla,B-ToThrow
20782,4073,puoi,O
20783,4073,colpire,O
20784,4073,la,O
20785,4073,chiave,B-ToHit
20786,4073,usando,O
20787,4073,questa,O
20788,4073,palla,B-ToThrow
20789,4074,puoi,O
20790,4074,lanciare,O
20791,4074,questa,O
20792,4074,palla,B-ToThrow
20793,4074,contro,O
20794,4074,la,O
20795,4074,chiave,B-ToHit
20796,4075,puoi,O
20797,4075,scagliare,O
20798,4075,questa,O
20799,4075,palla,B-ToThrow
20800,4075,contro,O
20801,4075,la,O
20802,4075,chiave,B-ToHit
20803,4076,puoi,O
20804,4076,scaraventare,O
20805,4076,questa,O
20806,4076,palla,B-ToThrow
20807,4076,contro,O
20808,4076,la,O
20809,4076,chiave,B-ToHit
20810,4077,potresti,O
20811,4077,colpire,O
20812,4077,la,O
20813,4077,chiave,B-ToHit
20814,4078,potresti,O
20815,4078,colpire,O
20816,4078,la,O
20817,4078,chiave,B-ToHit
20818,4078,con,O
20819,4078,questa,O
20820,4078,palla,B-ToThrow
20821,4079,potresti,O
20822,4079,colpire,O
20823,4079,la,O
20824,4079,chiave,B-ToHit
20825,4079,usando,O
20826,4079,questa,O
20827,4079,palla,B-ToThrow
20828,4080,potresti,O
20829,4080,lanciare,O
20830,4080,questa,O
20831,4080,palla,B-ToThrow
20832,4080,contro,O
20833,4080,la,O
20834,4080,chiave,B-ToHit
20835,4081,potresti,O
20836,4081,scagliare,O
20837,4081,questa,O
20838,4081,palla,B-ToThrow
20839,4081,contro,O
20840,4081,la,O
20841,4081,chiave,B-ToHit
20842,4082,potresti,O
20843,4082,scaraventare,O
20844,4082,questa,O
20845,4082,palla,B-ToThrow
20846,4082,contro,O
20847,4082,la,O
20848,4082,chiave,B-ToHit
20849,4083,colpiresti,O
20850,4083,la,O
20851,4083,chiave,B-ToHit
20852,4084,lanceresti,O
20853,4084,questa,O
20854,4084,palla,B-ToThrow
20855,4084,contro,O
20856,4084,la,O
20857,4084,chiave,B-ToHit
20858,4085,scaglieresti,O
20859,4085,questa,O
20860,4085,palla,B-ToThrow
20861,4085,contro,O
20862,4085,la,O
20863,4085,chiave,B-ToHit
20864,4086,scaraventeresti,O
20865,4086,questa,O
20866,4086,palla,B-ToThrow
20867,4086,contro,O
20868,4086,la,O
20869,4086,chiave,B-ToHit
20870,4087,colpisci,O
20871,4087,queste,O
20872,4087,chiavi,B-ToHit
20873,4088,colpisci,O
20874,4088,queste,O
20875,4088,chiavi,B-ToHit
20876,4088,con,O
20877,4088,questa,O
20878,4088,palla,B-ToThrow
20879,4089,colpisci,O
20880,4089,queste,O
20881,4089,chiavi,B-ToHit
20882,4089,usando,O
20883,4089,questa,O
20884,4089,palla,B-ToThrow
20885,4090,lancia,O
20886,4090,questa,O
20887,4090,palla,B-ToThrow
20888,4090,contro,O
20889,4090,queste,O
20890,4090,chiavi,B-ToHit
20891,4091,scaglia,O
20892,4091,questa,O
20893,4091,palla,B-ToThrow
20894,4091,contro,O
20895,4091,queste,O
20896,4091,chiavi,B-ToHit
20897,4092,scaraventa,O
20898,4092,questa,O
20899,4092,palla,B-ToThrow
20900,4092,contro,O
20901,4092,queste,O
20902,4092,chiavi,B-ToHit
20903,4093,puoi,O
20904,4093,colpire,O
20905,4093,queste,O
20906,4093,chiavi,B-ToHit
20907,4094,puoi,O
20908,4094,colpire,O
20909,4094,queste,O
20910,4094,chiavi,B-ToHit
20911,4094,con,O
20912,4094,questa,O
20913,4094,palla,B-ToThrow
20914,4095,puoi,O
20915,4095,colpire,O
20916,4095,queste,O
20917,4095,chiavi,B-ToHit
20918,4095,usando,O
20919,4095,questa,O
20920,4095,palla,B-ToThrow
20921,4096,puoi,O
20922,4096,lanciare,O
20923,4096,questa,O
20924,4096,palla,B-ToThrow
20925,4096,contro,O
20926,4096,queste,O
20927,4096,chiavi,B-ToHit
20928,4097,puoi,O
20929,4097,scagliare,O
20930,4097,questa,O
20931,4097,palla,B-ToThrow
20932,4097,contro,O
20933,4097,queste,O
20934,4097,chiavi,B-ToHit
20935,4098,puoi,O
20936,4098,scaraventare,O
20937,4098,questa,O
20938,4098,palla,B-ToThrow
20939,4098,contro,O
20940,4098,queste,O
20941,4098,chiavi,B-ToHit
20942,4099,potresti,O
20943,4099,colpire,O
20944,4099,queste,O
20945,4099,chiavi,B-ToHit
20946,4100,potresti,O
20947,4100,colpire,O
20948,4100,queste,O
20949,4100,chiavi,B-ToHit
20950,4100,con,O
20951,4100,questa,O
20952,4100,palla,B-ToThrow
20953,4101,potresti,O
20954,4101,colpire,O
20955,4101,queste,O
20956,4101,chiavi,B-ToHit
20957,4101,usando,O
20958,4101,questa,O
20959,4101,palla,B-ToThrow
20960,4102,potresti,O
20961,4102,lanciare,O
20962,4102,questa,O
20963,4102,palla,B-ToThrow
20964,4102,contro,O
20965,4102,queste,O
20966,4102,chiavi,B-ToHit
20967,4103,potresti,O
20968,4103,scagliare,O
20969,4103,questa,O
20970,4103,palla,B-ToThrow
20971,4103,contro,O
20972,4103,queste,O
20973,4103,chiavi,B-ToHit
20974,4104,potresti,O
20975,4104,scaraventare,O
20976,4104,questa,O
20977,4104,palla,B-ToThrow
20978,4104,contro,O
20979,4104,queste,O
20980,4104,chiavi,B-ToHit
20981,4105,colpiresti,O
20982,4105,queste,O
20983,4105,chiavi,B-ToHit
20984,4106,lanceresti,O
20985,4106,questa,O
20986,4106,palla,B-ToThrow
20987,4106,contro,O
20988,4106,queste,O
20989,4106,chiavi,B-ToHit
20990,4107,scaglieresti,O
20991,4107,questa,O
20992,4107,palla,B-ToThrow
20993,4107,contro,O
20994,4107,queste,O
20995,4107,chiavi,B-ToHit
20996,4108,scaraventeresti,O
20997,4108,questa,O
20998,4108,palla,B-ToThrow
20999,4108,contro,O
21000,4108,queste,O
21001,4108,chiavi,B-ToHit
21002,4109,colpisci,O
21003,4109,quelle,O
21004,4109,chiavi,B-ToHit
21005,4110,colpisci,O
21006,4110,quelle,O
21007,4110,chiavi,B-ToHit
21008,4110,con,O
21009,4110,questa,O
21010,4110,palla,B-ToThrow
21011,4111,colpisci,O
21012,4111,quelle,O
21013,4111,chiavi,B-ToHit
21014,4111,usando,O
21015,4111,questa,O
21016,4111,palla,B-ToThrow
21017,4112,lancia,O
21018,4112,questa,O
21019,4112,palla,B-ToThrow
21020,4112,contro,O
21021,4112,quelle,O
21022,4112,chiavi,B-ToHit
21023,4113,scaglia,O
21024,4113,questa,O
21025,4113,palla,B-ToThrow
21026,4113,contro,O
21027,4113,quelle,O
21028,4113,chiavi,B-ToHit
21029,4114,scaraventa,O
21030,4114,questa,O
21031,4114,palla,B-ToThrow
21032,4114,contro,O
21033,4114,quelle,O
21034,4114,chiavi,B-ToHit
21035,4115,puoi,O
21036,4115,colpire,O
21037,4115,quelle,O
21038,4115,chiavi,B-ToHit
21039,4116,puoi,O
21040,4116,colpire,O
21041,4116,quelle,O
21042,4116,chiavi,B-ToHit
21043,4116,con,O
21044,4116,questa,O
21045,4116,palla,B-ToThrow
21046,4117,puoi,O
21047,4117,colpire,O
21048,4117,quelle,O
21049,4117,chiavi,B-ToHit
21050,4117,usando,O
21051,4117,questa,O
21052,4117,palla,B-ToThrow
21053,4118,puoi,O
21054,4118,lanciare,O
21055,4118,questa,O
21056,4118,palla,B-ToThrow
21057,4118,contro,O
21058,4118,quelle,O
21059,4118,chiavi,B-ToHit
21060,4119,puoi,O
21061,4119,scagliare,O
21062,4119,questa,O
21063,4119,palla,B-ToThrow
21064,4119,contro,O
21065,4119,quelle,O
21066,4119,chiavi,B-ToHit
21067,4120,puoi,O
21068,4120,scaraventare,O
21069,4120,questa,O
21070,4120,palla,B-ToThrow
21071,4120,contro,O
21072,4120,quelle,O
21073,4120,chiavi,B-ToHit
21074,4121,potresti,O
21075,4121,colpire,O
21076,4121,quelle,O
21077,4121,chiavi,B-ToHit
21078,4122,potresti,O
21079,4122,colpire,O
21080,4122,quelle,O
21081,4122,chiavi,B-ToHit
21082,4122,con,O
21083,4122,questa,O
21084,4122,palla,B-ToThrow
21085,4123,potresti,O
21086,4123,colpire,O
21087,4123,quelle,O
21088,4123,chiavi,B-ToHit
21089,4123,usando,O
21090,4123,questa,O
21091,4123,palla,B-ToThrow
21092,4124,potresti,O
21093,4124,lanciare,O
21094,4124,questa,O
21095,4124,palla,B-ToThrow
21096,4124,contro,O
21097,4124,quelle,O
21098,4124,chiavi,B-ToHit
21099,4125,potresti,O
21100,4125,scagliare,O
21101,4125,questa,O
21102,4125,palla,B-ToThrow
21103,4125,contro,O
21104,4125,quelle,O
21105,4125,chiavi,B-ToHit
21106,4126,potresti,O
21107,4126,scaraventare,O
21108,4126,questa,O
21109,4126,palla,B-ToThrow
21110,4126,contro,O
21111,4126,quelle,O
21112,4126,chiavi,B-ToHit
21113,4127,colpiresti,O
21114,4127,quelle,O
21115,4127,chiavi,B-ToHit
21116,4128,lanceresti,O
21117,4128,questa,O
21118,4128,palla,B-ToThrow
21119,4128,contro,O
21120,4128,quelle,O
21121,4128,chiavi,B-ToHit
21122,4129,scaglieresti,O
21123,4129,questa,O
21124,4129,palla,B-ToThrow
21125,4129,contro,O
21126,4129,quelle,O
21127,4129,chiavi,B-ToHit
21128,4130,scaraventeresti,O
21129,4130,questa,O
21130,4130,palla,B-ToThrow
21131,4130,contro,O
21132,4130,quelle,O
21133,4130,chiavi,B-ToHit
21134,4131,colpisci,O
21135,4131,le,O
21136,4131,chiavi,B-ToHit
21137,4132,colpisci,O
21138,4132,le,O
21139,4132,chiavi,B-ToHit
21140,4132,con,O
21141,4132,questa,O
21142,4132,palla,B-ToThrow
21143,4133,colpisci,O
21144,4133,le,O
21145,4133,chiavi,B-ToHit
21146,4133,usando,O
21147,4133,questa,O
21148,4133,palla,B-ToThrow
21149,4134,lancia,O
21150,4134,questa,O
21151,4134,palla,B-ToThrow
21152,4134,contro,O
21153,4134,le,O
21154,4134,chiavi,B-ToHit
